Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease
04-07-19,21.2,32.2,23,91,84,5,8,3.5,220,250,0
05-07-19,8.2,31.6,23.2,90,74,6,7,3,240,230,0
06-07-19,14.7,31.2,23,88,74,8,8,1.1,200,210,0
07-07-19,1.3,31.7,23.4,91,77,8,8,2.6,220,250,0
08-07-19,27,30.4,22.6,98,82,8,8,0,340,200,0
09-07-19,6.5,30.6,22.1,96,100,8,8,1.2,100,260,0
10-07-19,120,26.4,21.2,100,100,8,8,0,200,220,0
11-07-19,84.2,28.4,20.6,100,100,8,8,0.7,210,300,0
12-07-19,26,27.5,21.6,97,86,8,8,2.1,160,110,1
13-07-19,23.4,31,22.5,78,83,8,8,5.9,100,220,1
14-07-19,10.8,29.2,21.5,92,85,8,8,0,130,220,1
15-07-19,14.8,30.4,21.8,90,75,6,5,2.3,100,230,1
16-07-19,13,29,21.3,98,81,8,8,1.2,200,50,1
17-07-19,6.2,30.4,21.6,93,68,8,4,2.4,130,250,1
18-07-19,4.8,29.5,22.5,92,85,7,8,0.4,290,240,1
19-07-19,19,26.6,22,94,100,8,8,0,330,315,1
20-07-19,54,25.7,21.6,100,97,8,8,0,110,260,1
21-07-19,76.7,29,21.2,100,92,8,8,0.6,160,230,1
22-07-19,26,26.7,22,98,100,8,8,0,180,240,1
23-07-19,142,26.5,20.5,97,100,8,8,0,70,180,1
24-07-19,58.3,29.4,21.3,100,92,8,8,0.1,150,230,1
25-07-19,118.4,30.2,21.5,100,78,8,8,0.8,140,230,1
26-07-19,28.2,26.2,20.6,100,96,8,8,0,200,60,1
27-07-19,69,29.7,21.6,98,91,8,8,1.1,210,220,1
28-07-19,2.5,31.5,22.2,91,94,8,8,0.7,270,230,1
29-07-19,27.8,30.5,22,98,76,8,8,1.7,200,240,1
30-07-19,32.7,30.4,21.4,97,76,8,6,1,40,280,2
31-07-19,2.5,30.8,21.2,94,83,8,8,9.5,250,200,1
01-08-19,5.5,31,21.5,88,81,8,8,7.5,230,270,2
02-08-19,8.3,30.2,22,93,87,8,8,0.8,220,220,2
03-08-19,2.5,29.8,22.5,89,84,8,8,0,240,220,1
04-08-19,18.2,29,21,96,90,8,8,0,180,250,2
05-08-19,30.3,29.4,21.4,98,89,8,8,0,90,250,2
06-08-19,131,25.2,21,100,100,8,8,0,130,140,2
07-08-19,69,29.2,21.8,98,95,8,8,0,250,260,2
08-08-19,67.9,29.8,21.5,92,87,8,8,0,240,250,2
09-08-19,15.2,27.2,22.4,94,100,8,8,0,250,220,2
10-08-19,105.6,28.2,21.5,100,94,8,8,0,220,230,2
11-08-19,19,29.6,22,97,94,7,8,1.5,130,180,2
12-08-19,20.6,30.4,22.6,95,94,8,8,1,220,250,2
13-08-19,82.1,26.5,21.6,100,100,8,8,0,130,180,3
14-08-19,106.9,26,21.5,98,94,8,8,0,200,220,3
15-08-19,58,27.8,21.7,100,96,8,8,0,100,200,3
16-08-19,42.8,30.4,21.3,98,85,8,6,3.8,60,270,3
17-08-19,76,30,21,97,82,8,8,2,100,220,3
18-08-19,0,28.4,22.6,97,100,8,8,0,130,210,2
19-08-19,36.6,29.8,21.4,98,80,8,8,2,110,320,3
20-08-19,6.8,30,22.1,98,78,8,8,4.3,70,280,3
21-08-19,25,29.2,22.5,94,89,8,8,0.4,130,200,3
22-08-19,31.6,29,22,100,82,8,8,1,90,230,3
23-08-19,53.6,29.8,21.6,98,100,8,8,0.2,100,170,3
24-08-19,68.5,26,21,98,99,8,8,0,150,180,3
25-08-19,77,30.2,20.5,92,87,8,8,7.8,140,240,3
26-08-19,28,30.5,20.7,97,81,8,8,4.7,150,230,3
27-08-19,21.7,30,20,100,81,8,8,6.3,100,81,3
28-08-19,1,30.4,22.6,95,76,8,8,5.9,180,210,2
29-08-19,25,31,22,98,72,8,5,6,160,260,3
30-08-19,78.7,27.5,21.2,100,83,8,8,0.2,220,290,3
31-08-19,32.8,28.6,22,98,95,8,8,0.2,110,220,3
01-09-19,41,26.5,21.6,98,100,8,8,0,140,120,3
02-09-19,74,29.2,21,98,92,8,8,1.8,170,100,3
03-09-19,52,29.3,20.6,98,82,8,8,0,150,210,3
04-09-19,33,27.8,22,98,98,8,8,0,180,280,3
05-09-19,31,28,21.7,97,97,8,8,0,220,300,3
06-09-19,44.5,28.2,21.5,98,89,8,8,0,110,260,3
07-09-19,20.1,30,22.5,96,94,8,8,2.5,220,270,3
08-09-19,22,29.8,21.8,95,92,8,8,0.3,240,250,3
09-09-19,67,30.6,22.6,100,79,8,8,5.8,220,250,3
10-09-19,8.1,30,22,100,79,8,8,1,220,240,3
11-09-19,8.5,31,22.8,92,91,8,6,6.1,100,270,3
12-09-19,16.2,29.2,22,98,83,8,8,0,120,310,3
13-09-19,54.2,30.4,21.8,97,84,8,8,1.4,130,270,3
14-09-19,23.7,30.5,22.2,98,73,8,8,5.4,70,280,3
15-09-19,44.8,30.7,22,95,80,8,8,7,100,220,3
16-09-19,10.7,30.4,21.5,96,74,8,5,3.5,70,300,3
17-09-19,7.6,31,22,95,78,8,8,6.2,100,290,3
18-09-19,5.3,30.5,22.3,95,76,8,8,1.9,340,315,3
19-09-19,0,30.2,22.5,94,91,8,8,0.1,120,250,2
20-09-19,9.3,27,21.2,98,73,8,8,8.3,110,310,3
21-09-19,0.8,31.8,21,97,78,8,8,8.6,100,340,2
22-09-19,2.8,31.6,22,94,77,8,4,7.8,120,280,2
23-09-19,0,31,22.5,97,74,8,5,2.9,120,270,2
24-09-19,0,32.6,22.6,96,73,6,8,2.3,330,280,2
25-09-19,41.6,31.5,21.8,98,75,8,3,4.9,130,230,2
26-09-19,8,27.2,21,95,86,8,5,0,180,230,2
27-09-19,31,32.3,21.2,89,73,3,2,9.5,120,220,2
28-09-19,0,31.8,22,88,67,2,2,8.2,135,270,2
29-09-19,0,32.5,22.5,84,75,3,0,7,180,230,2
30-09-19,2.5,32.8,23,87,81,1,3,9.1,90,220,2
01-10-19,0,31.8,22.4,89,64,2,4,6.9,70,220,2
02-10-19,0,31.6,23,91,60,0,0,9.3,100,280,2
03-10-19,0,32.3,21.5,93,72,3,4,7.6,90,280,2
04-10-19,0.3,31.8,22.8,94,74,2,6,7.1,210,270,2
05-10-19,0,33.4,22.5,87,81,0,2,8,140,230,1
06-10-19,67.4,30.8,20.6,97,87,8,6,5.8,50,250,2
07-10-19,1,32.6,21.4,96,73,3,0,8.6,60,120,1
08-10-19,0.7,31.7,23.2,89,84,4,5,5.5,110,230,1
09-10-19,4,32.5,21.8,90,72,3,4,6.7,70,230,1
10-10-19,0,32.7,22,93,69,2,0,6.4,60,250,1
11-10-19,0,33.6,22.4,92,65,0,0,7.5,80,260,1
12-10-19,68,31.6,21,100,79,8,3,4.8,130,230,1
13-10-19,3.2,31.4,21.5,96,81,5,6,6.2,140,210,1
14-10-19,1.8,33.7,22,96,76,4,0,8.1,30,260,1
15-10-19,0,30.5,22.3,92,95,4,8,4.2,200,210,1
16-10-19,108.6,32.7,20.8,98,70,4,2,6.8,100,280,1
17-10-19,2.8,32.2,22,95,70,4,0,5.8,200,270,1
18-10-19,11.6,30.8,21.7,97,89,6,4,1.7,70,200,1
19-10-19,1.8,31.6,23,93,81,3,0,3.9,180,230,1
20-10-19,2.2,31.2,22,94,80,4,3,4,200,220,1
21-10-19,64.8,29.4,21.6,97,84,6,6,0.2,130,190,1
22-10-19,1.8,30.4,22,96,68,4,2,5.3,70,210,1
23-10-19,4,27,21.3,98,97,8,8,0.1,150,120,1
24-10-19,100.8,29.2,20.6,100,98,8,8,0,160,170,1
25-10-19,89,29.8,20,98,92,8,8,2.2,200,220,1
26-10-19,88.5,27.6,20.2,95,96,8,8,0,180,135,1
27-10-19,14.8,28,21.3,92,94,5,6,3.5,180,135,1
28-10-19,1.4,32.1,21.5,89,72,3,4,8,360,240,1
29-10-19,2.8,33.8,21.8,82,69,2,4,8.7,40,290,1
30-10-19,0,31.8,22.4,79,67,4,6,2.9,30,340,1
31-10-19,3.1,32.5,21.5,93,85,6,8,4,100,140,1
01-06-20,95,30.6,21,94,79,6,6,0.8,130,200,0
02-06-20,12.1,29.5,20.6,96,86,8,7,0.4,150,180,0
03-06-20,25,30.5,21,94,85,8,8,0.3,130,200,0
04-06-20,19.1,31.2,21.5,94,84,5,7,2.3,160,210,0
05-06-20,49,33,22,92,70,8,2,5.6,110,240,0
06-06-20,13.4,32.5,22.5,93,73,4,3,4.9,180,240,0
07-06-20,6.4,32,23,94,70,5,6,2.5,170,230,0
08-06-20,1,32.7,20.8,90,67,6,3,5.8,60,280,0
09-06-20,0.5,32.4,21.7,94,74,6,3,2.5,200,240,0
10-06-20,14.5,32,20,96,84,8,8,3.1,140,290,0
11-06-20,74,30.8,19.5,97,74,8,5,0,80,300,0
12-06-20,27,27.4,21.2,93,98,6,8,0,100,140,0
13-06-20,61.5,28,22,92,94,8,8,0,300,135,0
14-06-20,82.5,29.2,20.5,98,96,8,8,0,300,230,0
15-06-20,47,30.8,20.8,97,84,6,5,0,140,240,0
16-06-20,42.8,28,20.5,98,96,7,8,0,120,230,0
17-06-20,113.4,30.2,19.8,98,97,8,8,1.7,130,140,0
18-06-20,64.5,31.2,21,97,82,8,7,2,100,230,0
19-06-20,30,30,21.5,94,91,5,8,1.5,100,70,0
20-06-20,25.2,32.3,21.8,96,73,5,4,2.2,120,250,0
21-06-20,3.6,29.8,22,95,93,5,6,1.4,135,320,0
22-06-20,21.8,29.2,22.5,97,85,8,8,1,150,170,0
23-06-20,15,31.8,21.2,94,74,6,4,0.1,100,230,0
24-06-20,5.3,32,21.5,90,71,3,2,2.8,110,240,0
25-06-20,7.3,31.6,22,94,75,2,2,4.6,120,210,0
26-06-20,1,30.6,22.4,90,86,0,6,5.1,140,240,0
27-06-20,2.2,31,22,91,74,0,2,5.3,150,200,0
28-06-20,14,29.2,21.5,94,92,6,6,0.6,160,210,0
29-06-20,33,29,21.2,94,96,8,8,0.5,130,260,0
30-06-20,61,29.6,20.8,100,77,8,5,0.1,230,300,0
01-07-20,88.7,30.6,21,96,76,7,5,3.1,140,220,0
02-07-20,37,30.5,21.6,97,100,8,8,0.2,45,32,1
03-07-20,86.3,30,21.5,100,93,8,8,1.2,135,340,1
04-07-20,105.7,26.7,23,98,99,8,8,0,45,215,1
05-07-20,70.4,30.2,24.8,98,83,8,6,0.5,260,270,1
06-07-20,2.4,34.1,24.7,94,78,6,8,2.3,100,247,1
07-07-20,19.5,33.4,23.6,98,100,8,8,0,130,45,1
08-07-20,110.6,28.2,21.5,95,89,8,7,0,270,115,1
09-07-20,32.4,29.2,22.9,97,81,8,8,0,300,180,1
10-07-20,95.6,29.5,22.6,99,84,8,8,0,180,210,1
11-07-20,4.1,30.9,23.2,98,73,5,6,7,170,265,1
12-07-20,22.4,30.5,22.2,97,69,8,7,1.5,200,315,1
13-07-20,23.4,30.8,22.5,97,84,8,8,1.3,90,275,1
14-07-20,83.2,29.8,22.3,98,80,8,7,0,90,225,1
15-07-20,6.2,28.2,22.8,97,93,8,8,0,130,225,1
16-07-20,77.2,29.3,22,96,87,4,6,0.3,170,240,1
17-07-20,82.3,27,22.4,100,100,8,8,0,90,150,1
18-07-20,105,27.8,22.8,98,96,8,8,0,135,230,2
19-07-20,34.8,30.2,22.5,96,80,7,6,4,220,30,2
20-07-20,0.5,31.8,22,93,83,6,7,4.5,90,230,2
21-07-20,2.8,30.6,23,94,91,5,4,4.7,135,220,1
22-07-20,0.7,31.5,23.4,94,74,2,3,9.5,80,240,1
23-07-20,0.4,30.8,23.7,95,79,2,6,2.2,100,230,1
24-07-20,0,31.7,23.2,93,73,6,6,5.1,120,220,1
25-07-20,1.8,30,22.6,92,87,5,7,0.7,160,210,1
26-07-20,42.3,30.7,22.3,94,91,7,5,2.8,180,200,1
27-07-20,8.7,30.2,23,91,97,2,8,4.4,130,70,1
28-07-20,10.8,31,22.5,93,75,2,3,7.9,60,280,1
29-07-20,20.9,28.8,23.2,97,87,7,8,1.4,225,270,1
30-07-20,44,29,22.5,97,91,8,8,0,130,250,1
31-07-20,75,28.5,22,100,86,8,8,0.9,315,330,2
01-08-20,41.5,28.7,22.6,98,85,8,7,1.3,140,250,2
02-08-20,45,27,21.4,97,96,8,8,0,130,240,2
03-08-20,38,29.8,20.6,97,90,8,8,0.2,210,260,2
04-08-20,42.2,28.6,22,94,86,8,6,0,225,240,2
05-08-20,31,28.2,23,91,86,8,8,0,200,240,2
06-08-20,41.6,29.6,23.5,90,90,8,8,0,230,250,2
07-08-20,26,29,22.8,96,95,8,8,0,240,315,2
08-08-20,95.2,27,22,100,100,8,8,0,240,300,2
09-08-20,112.3,26,21.4,100,100,8,8,0,240,40,2
10-08-20,126,25.8,20.6,100,100,8,8,0,230,180,3
11-08-20,63.5,30,21.5,98,91,8,8,1.9,60,250,3
12-08-20,62.6,29.8,22.4,97,84,8,7,2.3,130,260,3
13-08-20,18,30.2,22.8,98,80,6,7,1.1,160,230,3
14-08-20,9,30.5,22.5,96,77,6,6,3.8,150,230,3
15-08-20,3.4,29.8,23.5,91,90,5,6,0.4,180,220,2
16-08-20,13.5,28,23,97,97,8,8,0,120,230,2
17-08-20,50,29.6,22.4,96,83,8,6,0,250,260,3
18-08-20,17,30,22.7,97,74,6,4,1.9,135,240,3
19-08-20,47.9,30.6,23,94,75,5,6,3.3,60,280,3
20-08-20,9.5,29.5,22.6,96,83,8,6,0.3,315,250,3
21-08-20,43.1,29.8,22.8,97,83,8,5,0.8,120,230,3
22-08-20,28,30.5,23.4,96,85,7,8,1.1,45,240,3
23-08-20,47,30.8,23,97,89,8,6,5.3,30,210,3
24-08-20,26.5,29.5,23.5,97,83,4,5,3.8,100,270,3
25-08-20,1.6,30.5,22.5,95,85,2,6,4.1,120,260,2
26-08-20,1,31,22,95,75,4,2,5.8,80,300,2
27-08-20,0,30.2,21.5,93,76,0,4,3.2,100,310,2
28-08-20,0.7,28.5,21.2,96,76,3,4,7.3,130,240,2
29-08-20,22.9,30.4,22.4,98,79,5,8,2,135,250,2
30-08-20,16.8,31.2,22,97,70,8,4,6.1,150,260,2
31-08-20,0,31.6,22.6,94,74,3,2,6.5,140,270,2
